dc:identifier,rdfs:label.fr,schema:streetAddress,schema:addressLocality,schema:postalCode,schema:email,schema:telephone,foaf:homepage_x,schema:legalName,foaf:homepage_y,type_stream
94193,ENTRE CIEL ET MER,6 Le Mont Robin,Équihen-Plage,62224,entrecieletmer62224@gmail.com,+33 7 62 06 68 96,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
77215,LA BELLE BOULONNAISE,15 Boulevard Mariette,Boulogne-sur-Mer,62200,labelleboulonnaise@gmail.com,+33 6 60 81 89 49,http://www.labelleboulonnaise.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57186,HOTEL LE FLOBART,12 boulevard Pasteur,Le Portel,62480,eclipse.62@hotmail.fr,+33 3 21 87 00 17,http://leflobart-leportel.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79389,Gîte La Bonne Mine - N°38,38 rue Etienne Dolet,Lens,62300,jp44.prevost@gmail.com,+33 3 21 45 11 08,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89852,GÎTE CHEZ OSCAR ET LUCILE,1373 rue du Sauve-en-Temps,Guemps,62370,mjpleuillot@gmail.com,,https://gitechezoscar372948517.wordpress.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89617,TINY HOUSE,31 rue du Stade,Saint-Martin-Boulogne,62280,caro.willem3112@gmail.com,+33 6 08 47 66 70,https://homesdopale.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78677,Crépin Jacqueline,"788 cours des champs Elysées
1382 bd d'angleterre",Cucq,62780,,+33 6 62 76 16 44,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68126,Les Migrateurs,760 rue du Cap,Audinghen,62179,gite.lesmigrateurs@free.fr,+33 3 21 30 57 28,http://ferme.framezelle.free.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57007,Novotel Lens Noyelles,"Avenue de la République
Centre Commercial",Noyelles-Godault,62950,h0426-gm@accor.com,+33 3 21 08 58 08,http://www.accorhotels.com/fr/hotel-0426-novotel-lens-noyelles/index.shtml,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
98128,Mme LALET,"14, rue des Hortensias
Résidence Le Minerve",Camiers,62176,laletp@wanadoo.fr,+33 6 77 45 45 77,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
81317,Arcades,128 rue de Metz,Le Touquet-Paris-Plage,62520,eric.carton62@gmail.com,+33 3 21 05 17 98,http://www.lesarcades-letouquet.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89627,MAISON FEMELAND 4P,10 place Léon Femeland,Boulogne-sur-Mer,62200,francoisdoyer@hotmail.fr,+33 6 75 57 18 14,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73778,APPART A 100M DE LA PLAGE,7 et 9 Rue de l'Aigle,Le Portel,62480,,+33 6 21 39 55 69,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57244,L'HAUT'AILE THE ORIGINALS,"Rue des Longues Pièces
ZAC Les Terrasses",Coquelles,62231,,+33 3 21 46 40 00,http://www.theoriginalshotels.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14689,LE DOMAINE DE TARA,62 Rue Adrien Danvers,Arques,62510,cocquet-philippe@sfr.fr,+33 3 21 38 00 78,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73686,LES MINI - LOFTS DE PAUL ET VIRGINIE,19 Rue du Général de Gaulle,Wimereux,62930,,+33 6 79 83 24 76,http://www.paul-virginie-wimereux.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88768,M. TOURRET Philippe,"Le Beauregard
Ferme de Beauregard",Camiers,62176,ftourret@hotmail.fr,+33 6 24 24 92 34,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
77040,LE POINT DU JOUR,1 Chemin du Bois de Souverain Moulin,Wimille,62126,remy.vaillant3@wanadoo.fr,+33 6 10 33 66 54,https://le-point-du-jour.chezvotrehote.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14192,Camping Le Bois Groult,120 Impasse du bois groult,Henneveux,62142,leclercq.gilbert0643@orange.fr,+33 3 21 33 32 16,http://www.leboisgroult.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
64185,LE MANOIR DU BRULE,20 Rue des Promenades,Lillers,62190,mmronsin@orange.fr,+33 3 21 53 49 86,http://www.manoirdubrule.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78835,AIRE SERVICE PRIVÉE CAMPING CAR,"Rue nationale
D940",Ambleteuse,62164,,+33 3 21 32 64 15,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68385,DEMEURE,36 rue Gambetta,Arras,62000,bernard@deletree.com,+33 9 81 78 52 53,http://www.deletree.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15391,La Bourgade,1073 Rue de la Vallée,Estréelles,62170,chambredhote.labourgade@wanadoo.fr,+33 3 21 90 47 14,http://www.chambreslabourgade.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
56998,HOTEL L'AQUARIUM,Départemental 950,Fresnes-lès-Montauban,62490,contact@restaurant-laquarium.com,+33 3 21 21 89 00,http://www.restaurant-laquarium.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76802,Lefebvre,30 rue Carnot,Berck,62600,,+33 6 20 63 97 05,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60965,Fait Daniel - logement 6,"5 rue de la Division Leclerc
Apt 6",Berck,62600,mistral.berck@gmail.com,,https://location-mistral-berck.business.site/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80059,Villa les Roses,3 rue du lieutenant André Baude,Wissant,62179,,+33 6 76 08 25 69,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
56990,HOTEL RESTAURANT CAMPANILE,"Rue de Maubeuge
ZAC du Beau marais",Calais,62100,calais@campanile.fr,+33 3 21 34 30 70,http://www.campanile-calais.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88760,M. DELHELLE,"Les Vacances de Mélanie
73 Rue d'Armentières",Camiers,62176,fracormel@orange.fr,,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14047,Les P'tits loups,58 Rue de Monteville,Coupelle-Vieille,62310,sergedelhaye62310@gmail.com,+33 3 21 41 43 31,http://www.gite-lespetitsloups.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15240,La Bergerie,32 rue principale,Saint-Michel-sous-Bois,62650,damien.imbert@free.fr,+33 3 20 23 26 81,http://bergeriesaintmichel.free.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57131,HOTEL AU BON COIN,31 rue de l'église,Sailly-sur-la-Lys,62840,,+33 3 21 02 55 86,http://www.au-bon-coin.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
74267,Fiquet Emilie,1752 bd Labrasse,Cucq,62780,,+33 6 41 71 00 09,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88802,Pierre Benjamin,29 Avenue du Dr Quettier,Berck,62600,benjamin@locationberck.com,+33 6 29 89 11 14,https://www.locationberck.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
73462,NAJETI HOTEL CHATEAU CLERY,Rue du Chateau,Hesdin-l'Abbé,62360,chateau-clery.hotel@najeti.com,+33 3 21 83 19 83,http://www.clery.najeti.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
13921,La Ferme des Blés d'Or,2 rue des Blés d'Or,Wissant,62179,annie.dandois@orange.fr,+33 3 21 34 91 60,http://www.lafermedesblesdor.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
91918,HOTEL CHEZ LEGRIS,22 Route nationale,Tincques,62127,durieux.annie@wanadoo.fr,+33 3 21 47 36 53,https://www.brasserie-restaurant-tincques.fr/lhotel,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76858,La Parenthèse,12 rue Maurice Delannoy,Montreuil,62170,therese.lemaire3@wanadoo.fr,+33 6 79 14 74 75,https://www.booking.com/hotel/fr/la-parenthese-montreuil.fr.html?aid=341392,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
92062,M. FIEVEZ,183 Résidence Holiday Beach,Camiers,62176,alainfievez5@gmail.com,+33 6 51 19 55 44,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15236,Gîte des Croisettes,4 rue des Croisettes,Campagne-lès-Boulonnais,62650,andre.baillieu@wanadoo.fr,+33 3 21 86 58 55,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80024,Villa Maëlia,2 rue Berthelot,Loison-sous-Lens,62218,jonathan.neuts@free.fr,+33 7 81 26 69 80,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
60161,Le Gite de la Morande,"5, Rue de la Morande",Quiestède,62120,steavejude@aol.com,+33 3 21 12 39 13,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68199,"""CHEZ TATIE DANIELLE"" LES VOLETS BLEUS",76 rue d'arras,Roclincourt,62223,reservation@cheztatiedanielle.fr,+33 3 21 23 59 02,http://www.cheztatitedanielle.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
63953,La Closerie du  Venthu - Gîte family,409 chemin de Wissant,Caffiers,62132,lacloserieduventhu62@gmail.com,+33 6 72 93 29 18,https://www.gites.fr/45754,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
54798,JOCELYNE ET DANIEL PERRON,3 Rue du Rouet,Étaples,62630,danielperron62@gmail.com,+33 3 21 94 94 94,http://www.opale-gite.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15395,Le Castel des Anges,96 Route Nationale D901,Wailly-Beaucamp,62170,casteldesanges1@gmail.com,+33 6 18 31 50 99,http://casteldesanges.free.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
85686,LES MEUBLÉS DE LA MOTTE OBIN,191 rue du Bourg,Muncq-Nieurlet,62890,guillaume@lafaune-audomaroise.fr,+33 9 87 71 01 00,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78711,Pour des Vacances en Nord,394 Cours des Champs Elysées,Cucq,62780,contact@autoroutedusoleil.com,+33 3 21 89 37 37,http://www.autoroutedusoleil.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
70853,Appart'Country,345 Rue de la Mairie,Tingry,62830,danielle.louis62@gmail.com,+33 6 73 37 16 95,http://appartcountry4personnes.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14878,Auberge du Colombier,"La Bien Assise
RD231",Guînes,62340,castels@bien-assise.com,+33 3 21 35 20 77,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79295,Appart Hôtel Relax Spa - Appart Musée 14-18,5 Rue Romuald Pruvost,Lens,62300,reception@hotel-lens.com,+33 7 82 88 45 58,http://appart.hotel-lens.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
77298,Le Domaine de Beauvois - Les Coquelicots,198 Beauvois,Lacres,62830,domaine.beauvois@gmail.com,+33 6 50 88 43 67,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14541,La Closerie de l'Epinette,31 rue de l'église,Hardinghen,62132,watier.denis@wanadoo.fr,+33 3 21 85 61 70,http://www.gite-epinette.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15156,Village Vacances Stella Maris,"376, Chemin du Baillarquet",Cucq,62780,stellamaris@wanadoo.fr,+33 3 21 94 73 65,http://www.stellamaris-vacances.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15463,LES COLONNES,130 Rue Saint Martin,Audruicq,62370,pascale.56@live.fr,,http://les.colonnes.free.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
64561,Les Remparts,5 Porte de France,Montreuil,62170,contact@lesremparts-montreuil.fr,+33 3 21 06 01 89,http://www.lesremparts-montreuil.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
97259,LA MAISON DU PÊCHEUR,8 rue des signaux,Boulogne-sur-Mer,62200,isabelledeso@yahoo.com,+33 7 88 94 56 11,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
62946,AIRE DE SERVICE POUR CAMPING CAR,"ZAC des Sars
Route d'Acquin",Lumbres,62380,daniel.labarre@scapartois.fr,+33 3 21 12 29 29,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14779,LE VALOIS,15 Hameau du Val de Lumbres,Lumbres,62380,gitesduvalois@sfr.fr,+33 3 61 51 51 86,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89766,PAT ET CHA,4 Rue du Fort de l'Heurt,Le Portel,62480,patetcha.leportel@gmail.com,+33 6 35 48 86 97,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
99269,Le nid douillet de la gare,4 rue des déportés,Lens,62300,,+33 6 83 30 58 04,https://www.airbnb.fr/rooms/49188378?source_impression_id=p3_1656074403_w8R+V0IxyapHXx2Q,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89106,Le Cottage du Manoir de Bois-en-Ardres,1532 rue de Saint-Quentin,Ardres,62610,manoirboisenardres@gmail.com,+65 9330050,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
45228,Le Dizacre,4 chemin de la Baronnerie,Leubringhen,62250,contact@ledizacre.fr,+33 3 21 33 70 76,http://www.ledizacre.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
96629,La Douce Campagne,96 rue d'Esgranges,Bezinghem,62650,damienetaurelie2008@hotmail.fr,+33 6 40 44 18 81,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
92057,Mme MASSON,285 Allée des Sternes,Camiers,62176,pvannobel@yahoo.fr,+33 6 35 92 88 92,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89773,Maison à la Campagne,"n°6, 12 rue Verte",Wailly-Beaucamp,62170,,,https://www.agoda.com/fr-fr/maison-a-la-campagne/hotel/wailly-beaucamp-fr.html?cid=1844104,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
90614,Mme BERTEAUX,49 rue du président Kennedy,Camiers,62176,berteaux.emilie@laposte.net,+33 6 70 13 56 69,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
36997,LES ARGOUSIERS,766 Rue des Hemmes,Oye-Plage,62215,lesargousiers@wanadoo.fr,+33 3 21 35 32 78,http://www.lesargousiers.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57074,HOTEL DE WIMEREUX ***,12 rue Carnot,Wimereux,62930,info@hoteldewimereux.com,+33 3 21 32 41 08,http://www.hoteldewimereux.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
68278,Gîte Mr Leclercq,101 Rue Junéval Bienaimé,Béthune,62400,solangeleclercq@sfr.fr,+33 3 21 01 55 20,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
61610,IBIS BUDGET TUNNEL SOUS LA MANCHE,Place de Cantorbery,Coquelles,62231,h3529-re@accor.com,+33 892 68 30 59,http://www.ibis.com/fr/hotel-3529-ibis-budget-calais-tunnel-sous-la-manche/index.shtml,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
74952,La Roucherie,"15, route de Desvres",Lottinghen,62240,matthieu.delattre0394@orange.fr,+33 3 21 83 52 92,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15141,Les Etangs des Couartes,"25, Chemin des Couartes",Saint-Josse,62170,la-chope62@orange.fr,,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
37001,CAMPING DU PONT D'OYE,300 Rue de la Rivière d'oye,Oye-Plage,62215,ch.lavallee@laposte.net,+33 6 21 85 65 25,http://www.campingdupontdoye.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
81334,Pol Hôtel,132 rue de Metz,Le Touquet-Paris-Plage,62520,polhotel@gmail.com,+33 3 21 06 60 10,http://www.pol-hotel.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
76697,La Grange Enchantée,112 rue du Fay,Bezinghem,62650,jm.cadet4@wanadoo.fr,+33 6 45 02 03 05,https://la-bulle-enchantee3.wixsite.com/monsite,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
82618,Rosé Paul Grondin,460 avenue Jean Moulin,Rang-du-Fliers,62180,paul.grondin@cegetel.net,+33 6 58 43 13 17,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78846,AIRE GRATUITE POUR CAMPING CAR,Rue des Rosati,Arras,62000,,+33 3 21 50 50 50,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89075,Les Pommiers d'Irène,823 rue Armand Leroy,Licques,62850,sylvainlam@orange.fr,+33 3 21 81 72 85,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
57140,HOTEL MODERNE,1 boulevard Faidherbe,Arras,62000,contact@hotel-moderne-arras.com,+33 3 21 23 39 57,http://www.hotel-moderne-arras.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
75751,CHALET THEODORE 3BIS,3 Bis rue du Docteur Calmette,Wimereux,62930,3bis@locationwimereux.com,+33 6 88 16 14 45,http://www.locationwimereux.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14479,Le Moulin de Houbronne,25 Route de Selles,Menneville,62240,lemoulindehoubronne@gmail.com,+33 6 45 05 30 42,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14976,Au petit tambour d'Autingues,288 rue de Louches,Autingues,62610,contact@petit-tambour.com,+33 3 21 36 25 38,http://www.petit-tambour.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
88618,L'Idylle SPA Privatif,4 rue de neulette,Noyelles-lès-Humières,62770,,+33 6 79 86 42 73,http://www.lidylle-spa.fr/?fbclid=IwAR11n_fWYquUVQd4z_TfN2qUxjex4g1YzLCsdUBuvvd86jOrAFB__YkHwlk,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79582,"Pieux, Chambres de Circonstance","1, rue des Etuves",Montreuil,62170,pieux.montreuilsurmer@gmail.com,+33 6 32 17 64 25,https://www.pieux-chambresdecirconstances.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15425,Domaine d'Hérambault,25 Rue de Séhen,Montcavrel,62170,herambault@orange.fr,+33 3 21 90 54 00,http://www.hotels-montreuil.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14671,LE GRENIER,2 Rue des Blancs Pignons,Moulle,62910,legrenier.moulle@orange.fr,+33 3 21 88 22 21,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
77917,L'Exelssior,1 rue des Écoles,Rebreuve-Ranchicourt,62150,earllhermitteduboille@free.fr,+33 3 21 65 87 54,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79414,La Cabane de Lena,9 rue Roger Maréchal,Acheville,62320,contact@lacabanedelena.fr,+33 7 67 60 37 66,http://www.lacabanedelena.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
84426,APPARTEMENT AGREABLE ET ZEN,44 avenue John Kennedy,Boulogne-sur-Mer,62200,cariou-david@hotmail.fr,+33 6 98 16 45 53,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
56665,"MME LABARRE  ""Roulotte""",12 Rue Ste Gabrielle,Camiers,62176,labarre.phil@wanadoo.fr,+30 667140537,http://www.gitesdurouard.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89109,Ni vu ni connu,76 rue du deuxième Banc,Guînes,62340,christophe.faddouli@sfr.fr,+33 3 21 36 80 93,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14669,M. SMIS,Route de Blendecques,Longuenesse,62219,smisfrederic@neuf.fr,+33 3 21 38 39 80,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
80811,Dacquet Vincent - La Cabane,391 rue de l'Impératrice,Berck,62600,lacabane.berck@gmail.com,+33 6 50 75 97 18,https://www.gites-de-france.com/fr/hauts-de-france/pas-de-calais/la-cabanne-62g621915?travelers=2,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
78549,L'Heure bleue - Chambres d'hôtes,105 rue Degréaux,Givenchy-en-Gohelle,62580,lheurebleue.geg@gmail.com,+33 6 58 51 80 03,https://www.lheurebleue-givenchy.com/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
89076,A l'ombre du prunier,481 rue Armand Leroy,Licques,62850,contact@alombreduprunier.com,+33 3 21 10 71 65,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
79418,La Ferme Auberge du Pré Molaine,9 rue Lancino,Ablain-Saint-Nazaire,62153,fermeaubergedupremolaine@orange.fr,+33 3 21 45 20 01,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
15250,Le Clos,19 rue de l'Eglise,Hucqueliers,62650,olivierdhesdin@hotmail.fr,+33 3 21 86 37 10,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
63122,Au Domaine de Waben,7 rue du Pas d'Authie,Waben,62180,ambre.berroyez@orange.fr,+33 6 13 34 08 94,http://www.audomainedewaben.fr/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
85157,Hannah Césarine,34 avenue Alfred Maës,Lens,62300,jonathan.neuts@free.fr,+33 7 81 26 69 80,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
97773,Bertin Isabelle,"50 rue des Algues
Résidence Domino",Cucq,62780,isabellebertin62@hotmail.fr,+33 6 75 06 10 54,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
14149,Garden Lodge,60 Rue Principale,Sains-lès-Fressin,62310,jimmy.carton@live.fr,+33 6 60 74 29 86,,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
92300,La Ch'tite Gaillette,74 rue Arthur Lamendin,Avion,62210,lachtitegaillette@gmail.com,+33 6 71 35 61 27,https://la-chtite-gaillette.business.site/,Pas-de-Calais Tourisme,https://www.datatourisme62.com/,Hebergement
